state,county,cluster,mar.yes,hh.married_couple,hh.median_income,fer.birth_count,fer.unmarried_birth_pml,emp.no,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
ID,jerome,9,10092,4711,41257.2723796968,438,30.7039825818743,861,1.33333333333333,0,22540,1.33333333333333,5.91540964211772e-05,0,0.000362947767082216,8.27403607479729e-05,8.18084267003314,1.86496773125931,0.105747240727851,0.105747240727851,0.105747240727851,0.105747240727851,0.211494481455702,0.211494481455702,Divorce & Separation
ID,kootenai,14,64729,30953,48777.1645927087,2406,38.6527340234023,6665,76,37.3333333333333,140275,113.333333333333,0.000807936790827541,0.000266143884037308,0.000787139689578714,0.000239687190329516,113.333333333333,37.3333333333333,443.128107027119,443.128107027119,22.6679577702887,22.6679577702887,465.796064797408,465.796064797408,Divorce & Separation
ID,latah,22,14607,6929,41507.5596305166,494,12.5144875145987,1597,15,5,37069,20,0.000539534381828482,0.000134883595457121,0.000416927246195539,9.03913947392208e-05,20,5,0,0,0,0,0,0,Divorce & Separation
ID,lemhi,6,4063,1964,37079.0226446743,58,17.994356080041,266,2.66666666666667,0,7958,2.66666666666667,0.000335092569322275,0,0.000322414237812742,7.85360873321291e-05,2.66666666666667,0.624990182989083,0,0,0,0,0,0,Divorce & Separation
ID,lewis,9,3042,1427,37495.004415011,64,24.9761070404587,199,0,0,6387,0,0,0,0.000362947767082216,8.27403607479729e-05,2.31814738835411,0.528462684097303,NA,NA,NA,NA,NA,NA,Divorce & Separation
ID,lincoln,16,4005,1870,44590.8766504517,90,29.5041625857003,322,1.5,0,8438,1.5,0.000177767243422612,0,0.000426491196003168,0.000113756447446018,3.59873271187473,0.959876903549501,0,0,0,0,0,0,Divorce & Separation
ID,madison,6,16069,7716,32924.8696614703,889,7.45393008688624,1891,11.6666666666667,1,38412,12.6666666666667,0.000329758061716825,2.60335311881704e-05,0.000322414237812742,7.85360873321291e-05,12.6666666666667,3.01672818660174,11.1044793582476,11.1044793582476,0,0,11.1044793582476,11.1044793582476,Divorce & Separation
ID,minidoka,22,7515,3585,43472.3714565005,239,15.8804987061868,435,3.5,0,17219,3.5,0.000203263836459725,0,0.000416927246195539,9.03913947392208e-05,7.17907025224098,1.55644942601464,8.47758373751039,8.47758373751039,2.47758373751039,2.47758373751039,10.9551674750208,10.9551674750208,Divorce & Separation
ID,nez perce,19,16106,7650,46212.2093977252,482,48.0740119029452,1329,14,2,38937,16,0.000410920204432802,5.13650255541002e-05,0.000413172925021266,0.000103665616188423,16.087714181553,4.03642809752861,0,0,0,0,0,0,Divorce & Separation
ID,oneida,22,2097,1029,43269.1701570681,65,10.7928536938677,114,1.66666666666667,0,4234,1.66666666666667,0.000393638797039836,0,0.000416927246195539,9.03913947392208e-05,1.76526996039191,0.382717165325861,0,0,0,0,0,0,Divorce & Separation
ID,owyhee,6,4141,1911,33799.2971988796,212,9.62204246713852,513,3,0,10138,3,0.000295916354310515,0,0.000322414237812742,7.85360873321291e-05,3.26863554294558,0.796198853373125,0,0,0,0,0,0,Divorce & Separation
ID,payette,16,8991,4368,44324.8080974743,334,26.3717595146167,1151,2.33333333333333,2.5,21479,4.83333333333333,0.00022502599438211,0.000116392755714884,0.000426491196003168,0.000113756447446018,9.16060439895205,2.5,5.98190927690844,5.98190927690844,0,0,5.98190927690844,5.98190927690844,Divorce & Separation
ID,power,10,3011,1332,45416.4444444444,165,70.7500737680732,250,1,0,7042,1,0.000142005112184039,0,0.000390225523440444,7.75113683340223e-05,2.7479681360676,0.545835055808185,0,0,0,0,0,0,Divorce & Separation
ID,shoshone,9,5708,2719,37940.3577617329,167,26.0293320580265,593,1.5,0,12625,1.5,0.000118811881188119,0,0.000362947767082216,8.27403607479729e-05,4.58221555941297,1.04459705444316,0,0,0,0,0,0,Divorce & Separation
ID,teton,21,4299,2016,50152.4126373626,240,53.4844720496894,591,4.33333333333333,1.66666666666667,10136,6,0.000591949486977111,0.000164430413049198,0.000437306193845909,0.000117834207270371,6,1.66666666666667,38.2370919789095,38.2370919789095,0,0,38.2370919789095,38.2370919789095,Divorce & Separation
ID,twin falls,10,33438,15715,44036.0647993891,1460,70.0217879375446,2675,19,6,77408,25,0.000322964034725093,7.75113683340223e-05,0.000390225523440444,7.75113683340223e-05,30.2065773184779,6,21.2057928636979,21.2057928636979,21.2057539076221,21.2057539076221,42.41154677132,42.41154677132,Divorce & Separation
ID,valley,22,4232,1895,47834.4069400631,23,8.57330006238303,226,6.66666666666667,2,9971,8.66666666666667,0.000869187309865276,0.000200581686891987,0.000416927246195539,9.03913947392208e-05,8.66666666666667,2,4.73363773264459,4.73363773264459,0,0,4.73363773264459,4.73363773264459,Divorce & Separation
ID,washington,9,4475,1933,36404.2929318069,174,29.7212003872217,541,0,1,10165,1,9.83767830791933e-05,9.83767830791933e-05,0.000362947767082216,8.27403607479729e-05,3.68936405239072,1,0,0,0,0,0,0,Divorce & Separation
IL,adams,19,28508,13752,46423.2179534134,881,53.6937818552497,2531,27,14,66895,41,0.00061290081470962,0.000209283205022797,0.000413172925021266,0.000103665616188423,41,14,86.1221362562866,86.1221362562866,0,0,86.1221362562866,86.1221362562866,Divorce & Separation
IL,alexander,3,1919,840,25749.9103806228,56,68.9948950652297,407,1,1,7179,2,0.000278590332915448,0.000139295166457724,0.000284900284900285,6.92424871901399e-05,2.04529914529915,1,8.26799047784396,8.26799047784396,0,0,8.26799047784396,8.26799047784396,Divorce & Separation
IL,bond,10,7898,3787,46969.9541737169,318,81.6652374316647,659,3.66666666666667,1,19471,4.66666666666667,0.000239672675603034,5.13584304863643e-05,0.000390225523440444,7.75113683340223e-05,7.59808116690888,1.50922385283175,0.29627031443841,0.29627031443841,0,0,0.29627031443841,0.29627031443841,Divorce & Separation
IL,boone,2,22436,10574,59216.9496252888,600,24.7631164238767,3178,34.6666666666667,10.6666666666667,51941,45.3333333333333,0.000872785147250406,0.000205361211117743,0.000706333456661397,0.000191256830601093,45.3333333333333,10.6666666666667,68.2588266974385,68.2588266974385,0,0,68.2588266974385,68.2588266974385,Divorce & Separation
IL,brown,16,2281,1047,47161.8197115385,62,26.7849331713244,147,1,2,6902,3,0.000434656621269197,0.000289771080846132,0.000426491196003168,0.000113756447446018,3,2,0,0,0,0,0,0,Divorce & Separation
IL,bureau,16,14465,7029,49392.427192336,359,29.5320857193459,1512,4.33333333333333,2.66666666666667,33123,7,0.000211333514476346,8.05080055147984e-05,0.000426491196003168,0.000113756447446018,14.1266678852129,3.76795480875446,0,0,0,0,0,0,Divorce & Separation
IL,calhoun,13,2484,1214,52535.0925373134,67,17.0344408427877,169,1,0,4890,1,0.000204498977505112,0,0.000469648937419279,0.000111278028153341,2.29658330398027,0.544149557669838,0,0,0,0,0,0,Divorce & Separation
IL,carroll,16,7492,3635,48719.7377314135,122,34.2081596564355,685,1.33333333333333,1.5,15866,2.83333333333333,0.000178578931887894,9.45417874700618e-05,0.000426491196003168,0.000113756447446018,6.76670931578627,1.80485979517852,0,0,0,0,0,0,Divorce & Separation
IL,cass,16,5750,2733,47964.3628540696,117,20.9311064718163,716,7.66666666666667,2.66666666666667,14404,10.3333333333333,0.000717393316671295,0.000185133759140979,0.000426491196003168,0.000113756447446018,10.3333333333333,2.66666666666667,0,0,0,0,0,0,Divorce & Separation
IL,champaign,14,67959,31831,47965.6024512535,2039,21.3598694522151,7627,64.3333333333333,18,201341,82.3333333333333,0.000408924825710279,8.94005691836238e-05,0.000787139689578714,0.000239687190329516,158.483492239468,48.2588585881351,23.8972052923342,39.4583917817081,0,0,23.8972052923342,39.4583917817081,Divorce & Separation
IL,christian,16,14328,6686,46483.7202542494,314,34.1662942490886,1028,6,1.5,34498,7.5,0.000217403907472897,4.34807814945794e-05,0.000426491196003168,0.000113756447446018,14.7130932797173,3.92436992399273,0,0,0,0,0,0,Divorce & Separation
IL,clark,16,7896,3795,50381.0190792202,232,36.7163445425092,747,1.33333333333333,4,17491,5.33333333333333,0.000304918720103672,0.000228689040077754,0.000426491196003168,0.000113756447446018,7.45975750929141,4,0,0,0,0,0,0,Divorce & Separation
IL,clay,22,5791,2839,42925.6849063533,172,16.006861575179,467,3.33333333333333,2,13157,5.33333333333333,0.000405360897874389,0.000152010336702896,0.000416927246195539,9.03913947392208e-05,5.4855117781947,2,0.261047702663155,0.261047702663155,0,0,0.261047702663155,0.261047702663155,Divorce & Separation
IL,clinton,13,15005,7305,65489.9954113669,293,13.5047736372036,817,6.33333333333333,1.66666666666667,32324,8,0.000247494122014602,5.15612754197088e-05,0.000469648937419279,0.000111278028153341,15.1809322531408,3.5969509820286,23.2632848621036,23.2632848621036,0,0,23.2632848621036,23.2632848621036,Divorce & Separation
IL,coles,19,18380,8764,37367.5239677933,695,46.7057042989442,3117,29,4.33333333333333,53555,33.3333333333333,0.000622413095571531,8.0913702424299e-05,0.000413172925021266,0.000103665616188423,33.3333333333333,5.55181207497097,2.05758524363811,2.05758524363811,0,0,2.05758524363811,2.05758524363811,Divorce & Separation
IL,cook,12,1766597,791997,58611.6814918629,69602,31.1636933105568,321934,6388.33333333333,3050,5179630,9438.33333333333,0.00182220222937417,0.000588845149170887,0.00138277206307859,0.000396146897048018,9438.33333333333,3050,28782.5475559137,28782.5475559137,1987.38185722525,1987.38185722525,30769.9294131389,30769.9294131389,Divorce & Separation
IL,crawford,16,8654,4117,46381.8293057154,141,20.0648603410399,824,2.33333333333333,0,19919,2.33333333333333,0.000117141088073364,0,0.000426491196003168,0.000113756447446018,8.49527813318711,2.26591467667723,0,0,0,0,0,0,Divorce & Separation
IL,cumberland,10,5437,2620,47306.1299126638,230,79.6728030566169,499,2,0,11547,2,0.000173205161513813,0,0.000390225523440444,7.75113683340223e-05,4.5059341191668,0.895023770152956,0,0,0,0,0,0,Divorce & Separation
IL,dekalb,2,38810,18444,53186.2082408093,1527,32.2835032906632,6293,60,31.6666666666667,110553,91.6666666666667,0.000829164895268936,0.000286438782001996,0.000706333456661397,0.000191256830601093,91.6666666666667,31.6666666666667,58.0406459323729,58.0406459323729,141.448546206149,141.448546206149,199.489192138522,199.489192138522,Divorce & Separation
IL,dewitt,21,7533,3561,53440.0001475144,248,50.2012510525683,639,6,7.5,16456,13.5,0.00082036947010209,0.000455760816723384,0.000437306193845909,0.000117834207270371,13.5,7.5,0,0,0,0,0,0,Divorce & Separation
IL,douglas,16,9988,4755,50303.5904101675,255,23.3694029850746,656,4.66666666666667,0,22719,4.66666666666667,0.000205408101882419,0,0.000426491196003168,0.000113756447446018,9.68945348199598,2.58443272952608,0,0,0,0,0,0,Divorce & Separation
IL,dupage,23,407753,192175,82034.5782040125,10519,19.2078171892479,40557,984.666666666667,605.666666666667,905506,1590.33333333333,0.00175629243023606,0.000668870959073343,0.00147916161454852,0.00052055515037808,1590.33333333333,605.666666666667,4450.97955411492,4450.97955411492,673.947441622006,673.947441622006,5124.92699573693,5124.92699573693,Divorce & Separation
IL,dupage,23,407753,192175,82034.5782040125,10519,19.2078171892479,40557,984.666666666667,605.666666666667,905506,1590.33333333333,0.00175629243023606,0.000668870959073343,0.00147916161454852,0.00052055515037808,1590.33333333333,605.666666666667,7418.2992568582,7418.2992568582,1123.24573603668,1123.24573603668,8541.54499289488,8541.54499289488,Divorce & Separation
IL,edgar,10,8120,3901,43070.353816047,287,69.3942533646657,979,3.33333333333333,1,18139,4.33333333333333,0.000238895933256152,5.51298307514196e-05,0.000390225523440444,7.75113683340223e-05,7.07830076968621,1.40597871021083,0,0,0,0,0,0,Divorce & Separation
IL,edwards,19,2506,1200,43889.748585287,134,62.5037061994609,262,1,2,5945,3,0.000504625735912532,0.000336417157275021,0.000413172925021266,0.000103665616188423,3,2,0,0,0,0,0,0,Divorce & Separation
IL,effingham,21,16068,7779,52950.551513449,380,41.1218170818897,1224,8,6.5,36229,14.5,0.000400231858455933,0.000179414281376798,0.000437306193845909,0.000117834207270371,15.8431660968434,6.5,5.40511290890828,5.40511290890828,0,0,5.40511290890828,5.40511290890828,Divorce & Separation
IL,fayette,19,8128,3830,45533.95519455,203,44.5650960942343,991,1,2.5,20439,3.5,0.000171241254464504,0.00012231518176036,0.000413172925021266,0.000103665616188423,8.44484141450966,2.5,0.0897408220029775,0.0897408220029775,0,0,0.0897408220029775,0.0897408220029775,Divorce & Separation
IL,ford,21,5711,2738,47454.267428993,141,59.557132512672,630,2,2,13431,4,0.000297818479636661,0.000148909239818331,0.000437306193845909,0.000117834207270371,5.87345948954441,2,0,0,0,0,0,0,Divorce & Separation
IL,franklin,19,16976,8034,38094.6115344648,452,42.1665009234266,2016,12,3,41360,15,0.000362669245647969,7.25338491295938e-05,0.000413172925021266,0.000103665616188423,17.0888321788796,4.28760988555316,0,0,0,0,0,0,Divorce & Separation
IL,fulton,19,15287,7346,46630.0069963979,360,44.1860269360269,1407,3.33333333333333,2,36839,5.33333333333333,0.000144774107150936,5.4290290181601e-05,0.000413172925021266,0.000103665616188423,15.2208773848584,3.8189376347653,12.3398426788058,12.3398426788058,0,0,12.3398426788058,12.3398426788058,Divorce & Separation
IL,gallatin,9,2706,1316,40562.8722627737,55,32.3258350374915,258,1,0,5720,1,0.000174825174825175,0,0.000362947767082216,8.27403607479729e-05,2.07606122771027,0.473274863478405,0,0,0,0,0,0,Divorce & Separation
IL,greene,9,6430,3100,43672.7861755978,142,29.9004806333051,609,1,1,14302,2,0.00013984058173682,6.992029086841e-05,0.000362947767082216,8.27403607479729e-05,5.19087896480985,1.18335263941751,0,0,0,0,0,0,Divorce & Separation
IL,grundy,8,21613,10453,66610.2323609941,608,24.7752712512684,2476,30.6666666666667,15.6666666666667,51030,46.3333333333333,0.000907962636357698,0.000307008948984258,0.000681759935904613,0.000183923099932898,46.3333333333333,15.6666666666667,6.5163323588323,6.5163323588323,0,0,6.5163323588323,6.5163323588323,Divorce & Separation
IL,hamilton,9,3481,1701,40303.9953372707,73,20.4995024875622,266,5,4,7803,9,0.00115340253748558,0.000512623349993592,0.000362947767082216,8.27403607479729e-05,9,4,0,0,0,0,0,0,Divorce & Separation
IL,hancock,16,8387,4042,46816.9556053221,160,25.114077933355,552,1,1,18129,2,0.000110320480997297,5.51602404986486e-05,0.000426491196003168,0.000113756447446018,7.73185889234144,2.06229063574886,2.07385176753467,2.07385176753467,0,0,2.07385176753467,2.07385176753467,Divorce & Separation
IL,hardin,9,1603,778,35732.3728222997,56,33.0522006141249,202,1.33333333333333,1,3902,2.33333333333333,0.000597983939859901,0.000256278831368529,0.000362947767082216,8.27403607479729e-05,2.33333333333333,1,0,0,0,0,0,0,Divorce & Separation
IL,henderson,16,3289,1591,51639.2541069556,40,38.0611820611821,276,1,1,6638,2,0.000301295570955107,0.000150647785477553,0.000426491196003168,0.000113756447446018,2.83104855906903,1,0,0,0,0,0,0,Divorce & Separation
IL,henry,21,22877,11066,52829.9909007751,559,41.2275728905194,1471,18.3333333333333,12,51378,30.3333333333333,0.000590395370262239,0.000233563003620227,0.000437306193845909,0.000117834207270371,30.3333333333333,12,0,0,0,0,0,0,Divorce & Separation
IL,iroquois,21,12221,5851,49060.8373618474,291,49.608048745926,1251,5.66666666666667,1.5,27583,7.16666666666667,0.000259821870959166,5.43813218286626e-05,0.000437306193845909,0.000117834207270371,12.0622167448517,3.25022093913863,0,0,0,0,0,0,Divorce & Separation
IL,jackson,6,19836,9265,32467.5772519313,591,15.1695547767394,3062,29.6666666666667,10.3333333333333,62850,40,0.000636435958631663,0.000164412622646513,0.000322414237812742,7.85360873321291e-05,40,10.3333333333333,8.91906604521632,8.91906604521632,0,0,8.91906604521632,8.91906604521632,Divorce & Separation
IL,jasper,13,4583,2233,52762.7957816377,113,9.75537688442211,326,1,1,9920,2,0.000201612903225806,0.000100806451612903,0.000469648937419279,0.000111278028153341,4.65891745919925,1.10387803928114,6.88398948238931,6.88398948238931,0,0,6.88398948238931,6.88398948238931,Divorce & Separation
IL,jefferson,19,15779,7450,43343.7351426307,378,43.9133832976445,1893,30,4.33333333333333,38373,34.3333333333333,0.000894726326670663,0.00011292662375455,0.000413172925021266,0.000103665616188423,34.3333333333333,4.33333333333333,1.05346770929286,1.05346770929286,0,0,1.05346770929286,1.05346770929286,Divorce & Separation
IL,jersey,21,11985,5819,56386.3610286845,193,43.8623355385416,1248,8,2.5,26361,10.5,0.000398315693638329,9.48370699138879e-05,0.000437306193845909,0.000117834207270371,11.527828575972,3.10622753785424,1.21944096896891,1.21944096896891,0,0,1.21944096896891,1.21944096896891,Divorce & Separation
IL,jo daviess,21,10873,5199,52568.9823925427,255,51.1079072266499,610,8.66666666666667,1,22395,9.66666666666667,0.000431643968147652,4.46528242911364e-05,0.000437306193845909,0.000117834207270371,9.79347221117914,2.63889707181995,40.0857380302982,40.0857380302982,0,0,40.0857380302982,40.0857380302982,Divorce & Separation
IL,johnson,19,5848,2587,39860.1313989637,118,52.1129914529915,595,1,0,13191,1,7.58092638920476e-05,0,0.000413172925021266,0.000103665616188423,5.45016405395552,1.36745314314148,0,0,0,0,0,0,Divorce & Separation
IL,kane,7,211040,96286,72672.2613371583,7375,35.7732568028893,23997,359.666666666667,189.666666666667,505159,549.333333333333,0.00108744639476548,0.00037545934382376,0.00117985280977259,0.000396463058326557,596.013265531913,200.276882081185,1428.47249556577,1522.40984856228,186.323701114894,198.576478356023,1614.79619668066,1720.98632691831,Divorce & Separation
IL,kankakee,21,43632,20459,52585.7613724613,1592,48.7161832474925,6002,46,16.6666666666667,115995,62.6666666666667,0.000540253171832119,0.00014368435421067,0.000437306193845909,0.000117834207270371,62.6666666666667,16.6666666666667,110.776666370789,110.776666370789,19.3011455720102,19.3011455720102,130.077811942799,130.077811942799,Divorce & Separation
IL,kendall,8,47043,22317,81125.0419958062,1466,29.4146224331022,4375,54.6666666666667,23.6666666666667,103180,78.3333333333333,0.00075919105769852,0.000229372617432319,0.000681759935904613,0.000183923099932898,78.3333333333333,23.6666666666667,124.672320073605,124.672320073605,21.4359897540901,21.4359897540901,146.108309827695,146.108309827695,Divorce & Separation
IL,knox,9,19531,9301,40319.2380952381,588,34.2187333688132,1975,13,3,52869,16,0.000302634814352456,5.67440276910855e-05,0.000362947767082216,8.27403607479729e-05,19.1886854978697,4.37440013238458,37.4630731293108,37.4630731293108,0,0,37.4630731293108,37.4630731293108,Divorce & Separation
IL,la salle,16,44192,20974,50400.7141492266,1107,36.3462676810778,6212,40.6666666666667,15.6666666666667,109960,56.3333333333333,0.00051230750575967,0.00014247605189766,0.000426491196003168,0.000113756447446018,56.3333333333333,15.6666666666667,5.42620776280454,5.42620776280454,1.42620776280454,1.42620776280454,6.85241552560908,6.85241552560908,Divorce & Separation
IL,lake,7,324314,151730,86113.8493620405,9010,28.2955423915664,34677,581,325.333333333333,735931,906.333333333333,0.00123154661691563,0.000442070429610022,0.00117985280977259,0.000396463058326557,906.333333333333,325.333333333333,2894.56069377758,2894.56069377758,319.046975701025,319.046975701025,3213.6076694786,3213.6076694786,Divorce & Separation
IL,lawrence,9,5906,2533,38979.0452443857,106,31.1439455782313,240,2,1,16679,3,0.000179866898495114,5.99556328317045e-05,0.000362947767082216,8.27403607479729e-05,6.05360580716427,1.38002647691544,0,0,0,0,0,0,Divorce & Separation
IL,lee,21,16270,7722,52299.5882472688,354,47.660902872777,1374,11,6.5,38312,17.5,0.000456775944873669,0.000169659636667363,0.000437306193845909,0.000117834207270371,17.5,6.5,13.8159741753042,13.8159741753042,0,0,13.8159741753042,13.8159741753042,Divorce & Separation
IL,livingston,10,14691,6808,53857.4138977281,592,72.2282883874518,1214,7.66666666666667,3,36387,10.6666666666667,0.00029314498767875,8.24470277846484e-05,0.000390225523440444,7.75113683340223e-05,14.1991361214274,3,0.926625876618795,0.926625876618795,0,0,0.926625876618795,0.926625876618795,Divorce & Separation
IL,logan,21,11526,5367,49505.2329799107,419,43.9506911491644,785,6,1,29503,7,0.00023726400705013,3.38948581500186e-05,0.000437306193845909,0.000117834207270371,12.9018446370359,3.47646261709774,4.78696808387499,4.78696808387499,0,0,4.78696808387499,4.78696808387499,Divorce & Separation
IL,macon,21,43414,20327,47008.6936143235,1508,55.3415450227107,6548,31,13.3333333333333,110498,44.3333333333333,0.000401213898290768,0.000120665834072412,0.000437306193845909,0.000117834207270371,48.3214598075853,13.3333333333333,0,0,0,0,0,0,Divorce & Separation
IL,macoupin,16,19768,9562,50266.3458980044,529,30.6922768394313,1897,13.6666666666667,1.5,44265,15.1666666666667,0.000342633382280959,3.38868180277872e-05,0.000426491196003168,0.000113756447446018,18.8786327910802,5.03542914619799,4.83774099866992,4.83774099866992,0,0,4.83774099866992,4.83774099866992,Divorce & Separation
IL,madison,20,111608,53466,56010.8900877401,3582,34.2454723043127,12452,111.333333333333,56,273349,167.333333333333,0.000612160034729717,0.000204866306443411,0.00107620429814001,0.000411177106764382,294.179368692274,112.394850956937,348.402669777171,537.465988550879,94.0918496802107,145.151496787608,442.494519457381,682.617485338487,Divorce & Separation
IL,marion,19,18471,8489,42088.6555766621,620,56.4022839345964,2393,16.3333333333333,5,46648,21.3333333333333,0.00045732578745784,0.000107185731435431,0.000413172925021266,0.000103665616188423,21.3333333333333,5,23.8163062136295,23.8163062136295,0,0,23.8163062136295,23.8163062136295,Divorce & Separation
IL,marshall,13,5365,2542,53023.4695421096,118,14.6519744388006,407,1,0,11954,1,8.36540070269366e-05,0,0.000469648937419279,0.000111278028153341,5.61418339791006,1.33021754854504,0.62175599900868,0.62175599900868,0,0,0.62175599900868,0.62175599900868,Divorce & Separation
IL,mason,19,7443,3613,45065.7063261753,199,58.1221328919366,675,2.66666666666667,2,16745,4.66666666666667,0.000278690156265552,0.000119438638399522,0.000413172925021266,0.000103665616188423,6.9185806294811,2,0,0,0,0,0,0,Divorce & Separation
IL,massac,22,6059,2877,42320.2293476544,146,18.9957436154231,668,1.33333333333333,1,15295,2.33333333333333,0.00015255530129672,6.538084341288e-05,0.000416927246195539,9.03913947392208e-05,6.37690223056077,1.38253638253638,0,0,0,0,0,0,Divorce & Separation
IL,mcdonough,6,12489,5983,36620.9143733067,371,18.3645941278066,1855,9.33333333333333,2,34803,11.3333333333333,0.000325642425461407,5.74663103755423e-05,0.000322414237812742,7.85360873321291e-05,11.3333333333333,2.73329144742009,11.5113489625554,11.5113489625554,0,0,11.5113489625554,11.5113489625554,Divorce & Separation
IL,mchenry,7,152454,72719,77852.4323654239,3573,24.1088264487115,16916,287.333333333333,158,324798,445.333333333333,0.0013711086069906,0.000486456197390378,0.00117985280977259,0.000396463058326557,445.333333333333,158,2711.264855097,2711.264855097,127.871461498745,127.871461498745,2839.13631659575,2839.13631659575,Divorce & Separation
IL,mclean,2,66466,31759,63038.2617743535,2273,33.704064670386,5783,138,104,170792,242,0.001416928193358,0.000608927818633191,0.000706333456661397,0.000191256830601093,242,104,699.075070228805,699.075070228805,64.3170884141674,64.3170884141674,763.392158642973,763.392158642973,Divorce & Separation
IL,menard,13,6098,2913,59715.710408994,166,15.0491528010991,392,3,0,12757,3,0.000235165007446892,0,0.000469648937419279,0.000111278028153341,5.99131149465774,1.41957380515217,0,0,0,0,0,0,Divorce & Separation
IL,mercer,10,7870,3850,51078.1602822581,225,68.3663343108504,487,6.33333333333333,3,16849,9.33333333333333,0.000553939897521119,0.000178052109917503,0.000390225523440444,7.75113683340223e-05,9.33333333333333,3,0.546030377436832,0.546030377436832,0,0,0.546030377436832,0.546030377436832,Divorce & Separation
IL,monroe,8,16372,7958,70553.3826960467,309,23.8267750213858,979,12.6666666666667,4.33333333333333,32315,17,0.000526071483831038,0.000134096652741245,0.000681759935904613,0.000183923099932898,22.0310723287576,5.94347497433161,9.11194707008517,9.11194707008517,0,0,9.11194707008517,9.11194707008517,Divorce & Separation
IL,montgomery,10,12703,5759,45810.5834908091,485,94.3802345058626,735,5.33333333333333,4,30074,9.33333333333333,0.000310345591984217,0.000133005253707521,0.000390225523440444,7.75113683340223e-05,11.7356423919479,4,19.3967702181126,19.3967702181126,0,0,19.3967702181126,19.3967702181126,Divorce & Separation
IL,morgan,16,13959,6611,46958.5111158463,272,21.9522404991492,1524,7.66666666666667,4,35451,11.6666666666667,0.000329092738333662,0.000112831796000113,0.000426491196003168,0.000113756447446018,15.1195393895083,4.03277981840879,0,0,0,0,0,0,Divorce & Separation
IL,moultrie,16,6303,3023,45970.5097569956,177,39.429082070346,425,2,0,13628,2,0.000146756677428823,0,0.000426491196003168,0.000113756447446018,5.81222201913118,1.55027286579433,0,0,0,0,0,0,Divorce & Separation
IL,ogle,2,22499,10783,55480.8916575301,654,39.5447429009977,2608,16.6666666666667,6.66666666666667,51683,23.3333333333333,0.000451470180394585,0.000128991480112739,0.000706333456661397,0.000191256830601093,36.505432040631,9.88472677595628,31.2860193514955,31.2860193514955,1.60081496034345,1.60081496034345,32.8868343118389,32.8868343118389,Divorce & Separation
IL,peoria,14,70438,33685,53997.842889123,2906,53.1414567860255,8894,130.333333333333,97.3333333333333,186838,227.666666666667,0.0012185244257949,0.000520950413370585,0.000787139689578714,0.000239687190329516,227.666666666667,97.3333333333333,1005.59444478016,1005.59444478016,248.78979312477,248.78979312477,1254.38423790493,1254.38423790493,Divorce & Separation
IL,perry,9,7639,3512,39712.295958948,162,31.7346193952033,853,5,1,21048,6,0.000285062713797035,4.75104522995059e-05,0.000362947767082216,8.27403607479729e-05,7.63932460154647,1.74151911302333,0,0,0,0,0,0,Divorce & Separation
IL,piatt,8,7981,3867,65911.4683131407,197,28.7951328532406,494,4.33333333333333,2.5,15923,6.83333333333333,0.000429148611023886,0.000157005589398983,0.000681759935904613,0.000183923099932898,10.8556634594092,2.92860752023154,0,0,0,0,0,0,Divorce & Separation
IL,pike,9,7681,3665,39040.3975445776,220,40.5607113414203,481,4.66666666666667,2,16973,6.66666666666667,0.000392780690901235,0.000117834207270371,0.000362947767082216,8.27403607479729e-05,6.66666666666667,2,0.651364131649243,0.651364131649243,0,0,0.651364131649243,0.651364131649243,Divorce & Separation
IL,pope,3,1514,707,37806.6477707006,8,55.3722192078133,137,0,0,3865,0,0,0,0.000284900284900285,6.92424871901399e-05,1.1011396011396,0.267622212989891,0,0,0,0,0,0,Divorce & Separation
IL,pulaski,3,2383,1100,36484.9385964912,86,73.0724508050089,342,0,0,6419,0,0,0,0.000284900284900285,6.92424871901399e-05,1.82877492877493,0.444467525273508,0,0,0,0,0,0,Divorce & Separation
IL,putnam,2,3009,1437,57673.0329799764,90,37.8664021164021,339,2.33333333333333,0,6113,2.33333333333333,0.000381700201755821,0,0.000706333456661397,0.000191256830601093,4.31781642057112,1.16915300546448,0,0,0,0,0,0,Divorce & Separation
IL,randolph,16,14834,7010,49757.7835408532,278,28.2365798006485,1095,6.33333333333333,3.33333333333333,36689,9.66666666666667,0.000263475882871342,9.08537527142559e-05,0.000426491196003168,0.000113756447446018,15.6475354901602,4.17361030034696,7.52505256037607,7.52505256037607,0,0,7.52505256037607,7.52505256037607,Divorce & Separation
IL,richland,22,7213,3413,45763.7488543976,159,17.3286006497413,521,2,2,16327,4,0.000244992956452502,0.000122496478226251,0.000416927246195539,9.03913947392208e-05,6.80717114863456,2,0,0,0,0,0,0,Divorce & Separation
IL,rock island,14,58815,27401,48554.5556419099,2078,41.6097242207818,6096,69.3333333333333,56.3333333333333,148756,125.666666666667,0.000844783851855835,0.000378696209452616,0.000787139689578714,0.000239687190329516,125.666666666667,56.3333333333333,0,0,0,0,0,0,Divorce & Separation
