state,county,cluster,hh.median_income,emp.military,eth.white,hh.families,(pop.25_29+pop.20_24+pop.15_19+pop.10_14+pop.5_9),others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
DE,sussex,8,54129.6628652715,183,173019,55908,0.275908022492869,38,28,206355,66,0.000319837173802428,0.000135688497976788,0.000313229236816965,9.26894506163848e-05,66,28,31.8689074536267,28.682016708264,19.8910088880652,17.9019079992587,51.7599163416919,46.5839247075227,Real Estate
FL,alachua,13,43747.9608819346,114,186318,53981,0.437540457895961,172,61,259528,233,0.000897783668814155,0.000235042076384822,0.000364208059924366,0.000113292471235234,233,61,135.680913316413,122.112821984771,36.2447444607126,32.6202700146414,171.925657777125,154.733091999413,Real Estate
FL,baker,20,49148.5522044434,0,22602,6363,0.350251161978642,7.33333333333333,1,26875,8.33333333333333,0.000310077519379845,3.72093023255814e-05,0.000274232345313369,7.94028902652057e-05,8.33333333333333,2.1339526758774,0,0,0,0,0,0,Real Estate
FL,bay,20,48018.2380669123,2571,143450,44049,0.320781687806113,65.6666666666667,20.3333333333333,169991,86,0.000505909136366043,0.000119614175652436,0.000274232345313369,7.94028902652057e-05,86,20.3333333333333,57.539360950839,51.7854248557551,10.5792565289522,9.52133087605701,68.1186174797912,61.3067557318121,Real Estate
FL,bradford,16,39965.5699698306,28,18280,5266,0.314731951017726,1.5,3,23242,4.5,0.000193615007314345,0.000129076671542896,0.000202204023860075,6.03889045452715e-05,4.69962592255586,3,0.109686120478127,0.103096747028718,0,0,0.109686120478127,0.103096747028718,Real Estate
FL,brevard,17,49780.3600523738,1534,457362,141867,0.28025893406006,314,79,543922,393,0.000722530068649549,0.000145241413290876,0.000540449770019321,0.000170754963605015,393,92.877381313967,157.823150960487,142.040835864438,13.2867056206899,11.9580350586209,171.109856581176,153.998870923059,Real Estate
FL,broward,2,54436.0439561721,1206,1146423,422787,0.313981280014984,1469,778,1748066,2247,0.00128542057336508,0.000445063287084126,0.00101314317490008,0.00032345230532466,2247,778,2216.1755209941,1994.55796889469,770.807933014514,693.727139713063,2986.98345400861,2688.28510860775,Real Estate
FL,calhoun,11,33735.201684124,12,11641,3110,0.306747599809994,5.66666666666667,5.5,14168,11.1666666666667,0.000788161114248071,0.000388198757763975,0.000150889303834474,4.82788586877806e-05,11.1666666666667,5.5,0,0,0,0,0,0,Real Estate
FL,charlotte,15,45053.4305637778,19,146524,45633,0.197539660702451,54.6666666666667,26.3333333333333,158596,81,0.000510731670407829,0.00016604033729308,0.000287976961843053,8.50340136054422e-05,81,26.3333333333333,38.2303965469715,34.4073568922743,0,0,38.2303965469715,34.4073568922743,Real Estate
FL,citrus,15,38547.6749509276,32,129967,38664,0.211566706209828,42.3333333333333,13.6666666666667,140939,56,0.000397335017276978,9.69686649306911e-05,0.000287976961843053,8.50340136054422e-05,56,13.6666666666667,49.4576413620497,44.5118772258447,7.88669123951432,7.09802211556289,57.344332601564,51.6098993414076,Real Estate
FL,clay,12,60578.2388044341,2153,158841,50720,0.341757193438313,70,28.3333333333333,188710,98.3333333333333,0.00052108173034462,0.000150142193489128,0.000378843017158043,0.000112753657637232,98.3333333333333,28.3333333333333,11.9580744614406,10.7622670152966,1.61712789063093,1.45541510156784,13.5752023520716,12.2176821168644,Real Estate
FL,collier,18,58715.1780240367,17,290575,84175,0.263056117043966,163.666666666667,125.666666666667,321133,289.333333333333,0.000900976646228613,0.000391322806023257,0.000482998454404946,0.000185696095076401,289.333333333333,125.666666666667,192.106111998256,172.89550079843,42.2772352897199,38.0495117607479,234.383347287976,210.945012559178,Real Estate
FL,columbia,16,39709.3213492224,56,52444,15277,0.324433728936438,24.6666666666667,8,67194,32.6666666666667,0.000486154517764483,0.000119058249248445,0.000202204023860075,6.03889045452715e-05,32.6666666666667,8,11.9699712074429,10.7729740866986,0,0,11.9699712074429,10.7729740866986,Real Estate
FL,de soto,16,36120.6672778069,8,28746,7554,0.334823732391946,7,2.5,34890,9.5,0.000272284322155345,7.16537689882488e-05,0.000202204023860075,6.03889045452715e-05,9.5,2.5,0.0869180038563711,0.078226203470734,0,0,0.0869180038563711,0.078226203470734,Real Estate
FL,dixie,21,34534.7915636364,0,15264,4179,0.263151888963255,1,0,17526,1,5.7058085130663e-05,0,0.000235737859500236,5.63549611150768e-05,4.13154172560113,0.987677048502837,0,0,0,0,0,0,Real Estate
FL,duval,4,48750.8522576323,10738,544808,209207,0.351139673464817,484,214.666666666667,866564,698.666666666667,0.000806249355692905,0.000247721653180454,0.000458308718844156,0.000142525513043037,698.666666666667,214.666666666667,1087.93951720067,979.145565480603,708.400634965217,637.560571468695,1796.34015216589,1616.7061369493,Real Estate
FL,escambia,4,45029.8072670786,10758,208137,67494,0.353313050159684,151.333333333333,58,295483,209.333333333333,0.000708444591849052,0.000196288788187476,0.000458308718844156,0.000142525513043037,209.333333333333,58,102.160270407326,91.944243366593,73.1621711983456,65.845954078511,175.322441605671,157.790197445104,Real Estate
FL,flagler,9,48408.6568344388,32,78845,25238,0.25870990344297,52.3333333333333,22.3333333333333,94117,74.6666666666667,0.000793338787537498,0.000237293298058091,0.000297934938457814,8.99139074336323e-05,74.6666666666667,22.3333333333333,43.3736259376923,39.0362633439231,0,0,43.3736259376923,39.0362633439231,Real Estate
FL,franklin,21,38709.3722699386,0,9139,2674,0.283946219834743,2.66666666666667,1,11231,3.66666666666667,0.000326477309826967,8.90392663164456e-05,0.000235737859500236,5.63549611150768e-05,3.66666666666667,1,0.184999332758534,0.166499399482681,0,0,0.184999332758534,0.166499399482681,Real Estate
FL,gadsden,16,37949.2453397829,61,18531,11318,0.32188665418028,7.66666666666667,2,46389,9.66666666666667,0.000208382734412612,4.31136691888163e-05,0.000202204023860075,6.03889045452715e-05,9.66666666666667,2.8013808929506,0,0,0,0,0,0,Real Estate
FL,gilchrist,16,39995.7924528302,0,15742,4473,0.341092158387467,2.33333333333333,2,16884,4.33333333333333,0.000256653241727869,0.000118455342335939,0.000202204023860075,6.03889045452715e-05,4.33333333333333,2,0.708403285593237,0.637562957033913,0,0,0.708403285593237,0.637562957033913,Real Estate
FL,glades,21,32357.7048401037,0,6222,1426,0.272484541915121,1,1,7116,2,0.000281056773468241,0.00014052838673412,0.000235737859500236,5.63549611150768e-05,2,1,0,0,0,0,0,0,Real Estate
FL,gulf,21,41110.6847075917,0,12554,3816,0.271947154199037,0,0,16198,0,0,0,0.000235737859500236,5.63549611150768e-05,3.81848184818482,0.912837660142015,0,0,0,0,0,0,Real Estate
FL,hamilton,11,34730.2424969988,4,9342,3253,0.34418515924175,1,1,15727,2,0.000127169835315063,6.35849176575316e-05,0.000150889303834474,4.82788586877806e-05,2.37303608140478,1,0,0,0,0,0,0,Real Estate
FL,hardee,1,36619.4847140631,14,23064,5803,0.38529034050214,2,1.5,28036,3.5,0.000124839492081609,5.35026394635469e-05,0.000176740897843761,5.91540964211772e-05,4.95510781194769,1.65844424726412,0,0,0,0,0,0,Real Estate
FL,hendry,1,36444.862006079,0,28203,8474,0.378947112502148,1.33333333333333,4,41201,5.33333333333333,0.000129446696277598,9.70850222081988e-05,0.000176740897843761,5.91540964211772e-05,7.2819017320608,4,3.4456028665077,4.23402887502271,0,0,3.4456028665077,4.23402887502271,Real Estate
FL,hernando,9,40457.9002606905,74,150447,46016,0.258570427975589,67.3333333333333,22,167057,89.3333333333333,0.000534747621071451,0.000131691578323566,0.000297934938457814,8.99139074336323e-05,89.3333333333333,22,60.1534797680947,54.1381317912852,1.66666666666667,1.5,61.8201464347614,55.6381317912852,Real Estate
FL,highlands,15,36527.2047483336,39,83759,25493,0.244305984440444,19.3333333333333,10.3333333333333,100149,29.6666666666667,0.000296225290983102,0.000103179595735687,0.000287976961843053,8.50340136054422e-05,29.6666666666667,10.3333333333333,17.4084374414189,15.667593697277,0,0,17.4084374414189,15.667593697277,Real Estate
FL,hillsborough,23,53286.5133604348,4931,936462,308807,0.351197484320135,1055.33333333333,445.666666666667,1249411,1501,0.00120136608369864,0.000356701411038215,0.000830446864287683,0.000287806234180638,1501,445.666666666667,3019.57247187731,2717.61522468957,36.2350227334451,32.6115204601006,3055.80749461075,2750.22674514968,Real Estate
FL,holmes,11,34652.2142022892,30,20159,5328,0.306461430868945,1.5,0,22998,1.5,6.52230628750326e-05,0,0.000150889303834474,4.82788586877806e-05,3.47015220958524,1.11031719210158,0,0,0,0,0,0,Real Estate
FL,indian river,9,48326.1084973835,72,121808,36298,0.253287949006953,74,41.3333333333333,138080,115.333333333333,0.000835264580919274,0.00029934337582078,0.000297934938457814,8.99139074336323e-05,115.333333333333,41.3333333333333,39.5263593967129,35.5737234570416,61.0878023667176,54.9790221300458,100.61416176343,90.5527455870874,Real Estate
FL,jackson,21,36026.9487081444,10,35723,11093,0.301817411555427,2.66666666666667,2.5,51942,5.16666666666667,9.94699215791973e-05,4.81306072157406e-05,0.000235737859500236,5.63549611150768e-05,12.2446958981612,2.92718939023932,0.268269919219276,0.572205526745396,0,0,0.268269919219276,0.572205526745396,Real Estate
FL,jefferson,9,42872.8507646335,15,8461,3706,0.264896197665746,0,0,14836,0,0,0,0.000297934938457814,8.99139074336323e-05,4.42016274696013,1.33396273068537,0,0,0,0,0,0,Real Estate
FL,lafayette,10,37330,0,5426,1388,0.35940919,0,0,7312,0,0,0,0.000260317970744854,7.3882526782416e-05,1.90344500208637,0.540229035833026,0,0,0,0,0,0,Real Estate
FL,lake,9,46998.8096164881,168,269595,87183,0.26151023521408,185.333333333333,55.3333333333333,312309,240.666666666667,0.000770604326697811,0.000177174955999774,0.000297934938457814,8.99139074336323e-05,240.666666666667,55.3333333333333,93.1080978977179,83.7972881079461,31.680092746734,28.5120834720606,124.788190644452,112.309371580007,Real Estate
FL,lee,17,49295.6545409771,144,545840,161557,0.273531872965735,408.333333333333,208.333333333333,619054,616.666666666667,0.000996143578212348,0.000336534992639307,0.000540449770019321,0.000170754963605015,616.666666666667,208.333333333333,355.810045040902,320.229040536812,71.6340870523569,64.4706783471212,427.444132093259,384.699718883933,Real Estate
FL,leon,13,51382.0804128358,199,175713,61082,0.44939668062682,129,61,275476,190,0.000689715256501474,0.000221434898139947,0.000364208059924366,0.000113292471235234,190,61,163.69324250844,147.323918257596,46.3190598201043,41.6871538380939,210.012302328545,189.01107209569,Real Estate
FL,levy,21,36273.4450976417,0,30136,9052,0.277953960860271,3.66666666666667,2,36578,5.66666666666667,0.000154920079464888,5.46776751052545e-05,0.000235737859500236,5.63549611150768e-05,8.62281942479962,2.06135176766728,0.991529417409708,1.3579060956407,0,0,0.991529417409708,1.3579060956407,Real Estate
FL,liberty,16,40091.1331220285,0,6415,1559,0.330703012341463,2,1.5,8364,3.5,0.000418460066953611,0.000179340028694405,0.000202204023860075,6.03889045452715e-05,3.5,1.5,0.039922392334911,0.0359301531014199,0,0,0.039922392334911,0.0359301531014199,Real Estate
FL,madison,11,34321.1225110619,16,11926,4788,0.315712557867214,2,2,19844,4,0.000201572263656521,0.00010078613182826,0.000150889303834474,4.82788586877806e-05,4,2,0,0,0,0,0,0,Real Estate
FL,manatee,17,52254.2029979749,122,284513,87391,0.273360097987368,137.333333333333,81.6666666666667,324806,219,0.000674248628412037,0.000251432136926863,0.000540449770019321,0.000170754963605015,219,81.6666666666667,198.325552323003,178.492997090703,12.0120712965377,10.8108641668839,210.337623619541,189.303861257587,Real Estate
FL,marion,21,39536.7634997365,191,260070,83071,0.269501691769681,140,52.6666666666667,317434,192.666666666667,0.000606950316181211,0.000165913754250227,0.000235737859500236,5.63549611150768e-05,192.666666666667,52.6666666666667,85.4687280353446,76.9218552318102,0,0,85.4687280353446,76.9218552318102,Real Estate
FL,martin,18,52429.2895133274,134,130418,38271,0.234426821314787,71,60.3333333333333,146839,131.333333333333,0.000894403621199636,0.000410880851363285,0.000482998454404946,0.000185696095076401,131.333333333333,60.3333333333333,100.276091678215,90.2484825103932,21.8565781912074,19.6709203720867,122.132669869422,109.91940288248,Real Estate
FL,miami-dade,2,46373.1898240643,2046,1964001,568575,0.326575349711578,2523,1324.66666666667,2496652,3847.66666666667,0.00154113054869748,0.000530577215673897,0.00101314317490008,0.00032345230532466,3847.66666666667,1324.66666666667,3267.20070309452,2940.48063278507,1041.53645364417,937.382808279751,4308.73715673869,3877.86344106482,Real Estate
FL,monroe,18,56399.1438209138,1300,67116,16266,0.239429486761515,38.6666666666667,26.3333333333333,73057,65,0.000889716248956294,0.000360449147013063,0.000482998454404946,0.000185696095076401,65,26.3333333333333,8.55940901711528,7.70346811540375,0,0,8.55940901711528,7.70346811540375,Real Estate
FL,nassau,8,57089.4297836823,271,67723,20446,0.292803190789313,26.6666666666667,10.6666666666667,73213,37.3333333333333,0.000509927654014087,0.000145693615432596,0.000313229236816965,9.26894506163848e-05,37.3333333333333,10.6666666666667,28.1745764356991,25.3571187921292,0,0,28.1745764356991,25.3571187921292,Real Estate
FL,okaloosa,4,56879.9059983953,7733,149873,48703,0.337088604395732,82,23,180635,105,0.000581282697151715,0.000127328590804661,0.000458308718844156,0.000142525513043037,105,25.745096048529,34.5016877733802,31.0515189960421,1.48506983439109,1.33656285095198,35.9867576077712,32.3880818469941,Real Estate
FL,okeechobee,16,36372.2141030559,0,36677,9912,0.319860405132524,6,4.5,43841,10.5,0.000239501836180744,0.000102643644077462,0.000202204023860075,6.03889045452715e-05,10.5,4.5,0.0469418623605886,0.0422476761245297,14.6889051650237,13.2200146485214,14.7358470273843,13.2622623246459,Real Estate
FL,orange,23,49831.0704853606,701,812328,280228,0.379513009314316,1100.33333333333,458.666666666667,1179119,1559,0.00132217358892529,0.000388990989600428,0.000830446864287683,0.000287806234180638,1559,458.666666666667,2528.79567242038,2275.91610517834,295.258983987981,265.733085589183,2824.05465640836,2541.64919076752,Real Estate
FL,osceola,10,45725.2031140381,86,214654,65405,0.357621014061488,163.666666666667,47.3333333333333,261271,211,0.00080759058601988,0.000181165660686924,0.000260317970744854,7.3882526782416e-05,211,47.3333333333333,62.7259905402152,56.4533914861937,16.4689161421163,14.8220245279046,79.1949066823315,71.2754160140984,Real Estate
FL,palm beach,23,55650.7149736639,459,1031090,329337,0.285946125282846,911.333333333333,522,1326040,1433.33333333333,0.00108091259187757,0.000393653283460529,0.000830446864287683,0.000287806234180638,1433.33333333333,522,844.714769910405,760.243292919364,30.9645641011396,27.8681076910257,875.679334011544,788.11140061039,Real Estate
FL,palm beach,23,55650.7149736639,459,1031090,329337,0.285946125282846,911.333333333333,522,1326040,1433.33333333333,0.00108091259187757,0.000393653283460529,0.000830446864287683,0.000287806234180638,1433.33333333333,522,2534.14430973121,2280.72987875809,92.8936923034189,83.604323073077,2627.03800203463,2364.33420183117,Real Estate
FL,pasco,17,45289.8218755955,384,406545,117383,0.276102139827691,218,91,448718,309,0.000688628492728172,0.00020279997682286,0.000540449770019321,0.000170754963605015,309,91,235.620491269035,212.058442142131,106.22878139655,95.6059032568952,341.849272665585,307.664345399027,Real Estate
FL,pinellas,23,46912.7821946926,1262,767248,222414,0.260221571973943,619.333333333333,242.333333333333,916542,861.666666666667,0.000940127857388605,0.000264399594708517,0.000830446864287683,0.000287806234180638,861.666666666667,263.78650148839,723.290682226935,650.961614004242,285.367736597962,256.830962938165,1008.6584188249,907.792576942407,Real Estate
FL,pinellas,23,46912.7821946926,1262,767248,222414,0.260221571973943,619.333333333333,242.333333333333,916542,861.666666666667,0.000940127857388605,0.000264399594708517,0.000830446864287683,0.000287806234180638,861.666666666667,263.78650148839,2169.87204668081,1952.88484201273,856.103209793885,770.492888814496,3025.97525647469,2723.37773082722,Real Estate
FL,polk,17,44187.0956915426,208,489412,153526,0.320047920602938,278,69.3333333333333,606003,347.333333333333,0.000573154478333165,0.000114410874753645,0.000540449770019321,0.000170754963605015,347.333333333333,103.47802020953,180.87549793585,162.787948142265,0,0,180.87549793585,162.787948142265,Real Estate
FL,putnam,21,34052.7003966848,87,54017,17276,0.299220204335438,13.6666666666667,4,71429,17.6666666666667,0.000247331849342237,5.5999664002016e-05,0.000235737859500236,5.63549611150768e-05,17.6666666666667,4.02537851748882,1.60499667526577,1.44449700773919,0.716432110455389,0.64478889940985,2.32142878572116,2.08928590714904,Real Estate
FL,saint johns,5,68891.0049656784,596,182306,53370,0.302981657458228,93.6666666666667,58,189995,151.666666666667,0.000798266621051431,0.000305271191347141,0.000409462994358886,0.000117998741346759,151.666666666667,58,77.7536991262754,69.9783292136479,8.00843779898885,7.20759401908997,85.7621369252643,77.1859232327378,Real Estate
FL,saint lucie,7,43659.1716757523,60,200206,70360,0.301093865317029,157.666666666667,39,270600,196.666666666667,0.000726779995072678,0.000144124168514412,0.000237561545682702,7.22560755316843e-05,196.666666666667,39,44.8391875981422,40.3552688383279,12.2616167602533,11.0354550842279,57.1008043583954,51.3907239225559,Real Estate
FL,santa rosa,12,60560.978833596,3568,139385,42389,0.324624061414875,51,9.33333333333333,153017,60.3333333333333,0.000394291701793483,6.09954013824172e-05,0.000378843017158043,0.000112753657637232,60.3333333333333,17.2532264306763,28.790641802285,25.9115776220565,0,0,28.790641802285,25.9115776220565,Real Estate
FL,sarasota,18,51868.2965339525,133,352654,105746,0.215841088740174,268.333333333333,163.666666666667,379835,432,0.00113733594850396,0.000430888850860681,0.000482998454404946,0.000185696095076401,432,163.666666666667,201.105498602145,180.994948741931,33.0518481828825,29.7466633645942,234.157346785028,210.741612106525,Real Estate
FL,seminole,17,59258.2102498381,231,311241,89339,0.343919416348338,262,101,385884,363,0.000940697204341201,0.00026173668770926,0.000540449770019321,0.000170754963605015,363,101,125.344491299534,112.81004216958,16.3924435979098,14.7531992381189,141.736934897443,127.563241407699,Real Estate
FL,sumter,15,49522.9993712973,11,92004,32111,0.137145835478442,11.6666666666667,9,94024,20.6666666666667,0.000219802036359511,9.57202416404322e-05,0.000287976961843053,8.50340136054422e-05,27.0767458603312,9,50.8345467011067,59.9414850849631,11.0451453579192,13.0238677965539,61.8796920590259,72.965352881517,Real Estate
FL,suwannee,21,37375.6236684217,0,36375,11015,0.300311497324759,13.3333333333333,2.5,42376,15.8333333333333,0.000373639166823988,5.89956579195771e-05,0.000235737859500236,5.63549611150768e-05,15.8333333333333,2.5,0.127376951764272,0.114639256587845,0,0,0.127376951764272,0.114639256587845,Real Estate
FL,taylor,16,37314.2893045837,0,14805,4425,0.309676168353452,2,4.5,20628,6.5,0.000315105681597828,0.000218150087260035,0.000202204023860075,6.03889045452715e-05,6.5,4.5,0,0,0,0,0,0,Real Estate
FL,union,16,40697.5157593123,7,12712,2803,0.316934770145088,4,1.5,19209,5.5,0.000286324118902598,7.80883960643448e-05,0.000202204023860075,6.03889045452715e-05,5.5,1.5,0,0,0,0,0,0,Real Estate
FL,volusia,17,42110.8737137154,309,414001,123003,0.281925264946385,212,66,497490,278,0.000558805202114615,0.000132665983235844,0.000540449770019321,0.000170754963605015,278,84.9488868438589,206.187214140151,185.568492726136,25.8594209060638,23.2734788154574,232.046635046215,208.841971541593,Real Estate
FL,wakulla,8,52576.1125374813,65,25750,8039,0.313828248334244,3,2,31103,5,0.0001607561971514,6.43024788605601e-05,0.000313229236816965,9.26894506163848e-05,9.74236895271805,2.88291998252142,0.10954010248103,0.192092416827972,0,0,0.10954010248103,0.192092416827972,Real Estate
FL,walton,7,44984.1096571704,112,46644,13915,0.287384362789336,33.6666666666667,10.5,51238,44.1666666666667,0.000861990449796375,0.000204926031461025,0.000237561545682702,7.22560755316843e-05,44.1666666666667,10.5,4.35193820914725,3.91674438823253,1.75170846643116,1.57653761978805,6.10364667557842,5.49328200802058,Real Estate
FL,washington,21,38348.1863057325,18,18282,5190,0.301836133686471,4,2,23092,6,0.00025983024424043,8.66100814134765e-05,0.000235737859500236,5.63549611150768e-05,6,2,21.5197748225956,19.3677973403361,6.79254412124835,6.11328970912351,28.312318943844,25.4810870494596,Real Estate
GA,appling,16,38748.730307848,22,14250,4642,0.329063604043728,1.5,1,18112,2.5,0.000138030035335689,5.52120141342756e-05,0.000202204023860075,6.03889045452715e-05,3.66231928015368,1.09376383912396,0,0,0,0,0,0,Real Estate
GA,atkinson,1,27824.2237037037,0,6354,2045,0.367854882919743,1,0,9482,1,0.000105462982493145,0,0.000176740897843761,5.91540964211772e-05,1.67585719335454,0.560899142265602,0,0,0,0,0,0,Real Estate
GA,bacon,16,38563,0,8054,2512,0.327985377,2,2,9848,4,0.000406173842404549,0.000203086921202275,0.000202204023860075,6.03889045452715e-05,4,2,0,0,0,0,0,0,Real Estate
GA,baker,16,38841,0,1149,598,0.31411975,0,0,2238,0,0,0,0.000202204023860075,6.03889045452715e-05,0.452532605398847,0.135150368372318,NA,NA,NA,NA,NA,NA,Real Estate
GA,baldwin,1,32211.1242014742,50,24136,9375,0.39441807915322,6.33333333333333,5.5,44250,11.8333333333333,0.000267419962335217,0.000124293785310734,0.000176740897843761,5.91540964211772e-05,11.8333333333333,5.5,0,0,0,0,0,0,Real Estate
GA,banks,16,40624.5963302752,19,5863,1892,0.332352029441587,2.5,0,6454,2.5,0.000387356678029129,0,0.000202204023860075,6.03889045452715e-05,2.5,0.389749989935183,0.750933318880791,0.675839986992712,0,0,0.750933318880791,0.675839986992712,Real Estate
GA,barrow,12,55206.7480346224,90,60967,18952,0.358661288322196,18,13,73384,31,0.000422435408263382,0.000177150332497547,0.000378843017158043,0.000112753657637232,31,13,0.0878242502408352,0.0790418252167517,0,0,0.0878242502408352,0.0790418252167517,Real Estate
GA,bartow,20,49850.7330174224,45,84727,25927,0.347455911109771,13.3333333333333,6.33333333333333,98778,19.6666666666667,0.000199099664567684,6.4116841131966e-05,0.000274232345313369,7.94028902652057e-05,27.088122605364,7.84325869461648,6.07597633205142,7.53193793119875,0,0,6.07597633205142,7.53193793119875,Real Estate
GA,ben hill,11,32218,6,11739,4709,0.332905227,6,4,18687,10,0.000535131374752502,0.000214052549901001,0.000150889303834474,4.82788586877806e-05,10,4,0,0,0,0,0,0,Real Estate
GA,berrien,11,32832.8918473437,194,17832,5460,0.340227658382659,1.66666666666667,2.5,20645,4.16666666666667,0.000201824493420522,0.000121094696052313,0.000150889303834474,4.82788586877806e-05,4.16666666666667,2.5,0,0,0,0,0,0,Real Estate
GA,bibb,10,40543.099736093,66,82761,41481,0.352489587374386,36,20,174547,56,0.00032083049264668,0.000114582318802386,0.000260317970744854,7.3882526782416e-05,56,20,6.8414631632864,6.15731684695776,0,0,6.8414631632864,6.15731684695776,Real Estate
GA,bleckley,1,33785,3,9643,3023,0.380779297,1,0,13756,1,7.26955510322768e-05,0,0.000176740897843761,5.91540964211772e-05,2.43124779073878,0.813723750369713,0,0,0,0,0,0,Real Estate
GA,brantley,16,38286.1824769433,0,15024,4134,0.335825926898743,3,1,16315,4,0.000245173153539687,6.12932883849219e-05,0.000202204023860075,6.03889045452715e-05,4,1,0,0,0,0,0,0,Real Estate
GA,brooks,11,30904.7377869843,14,8854,3901,0.31406628909135,2,1,14844,3,0.000202101859337106,6.7367286445702e-05,0.000150889303834474,4.82788586877806e-05,3,1,0,0,0,0,0,0,Real Estate
GA,bryan,12,65997.3767996709,883,28666,9819,0.351520834144992,9.33333333333333,5.5,34126,14.8333333333333,0.000434663697278712,0.000161167438316826,0.000378843017158043,0.000112753657637232,14.8333333333333,5.5,5.34700095516893,4.81230085965204,0,0,5.34700095516893,4.81230085965204,Real Estate
GA,bulloch,19,35170.5751043115,90,44509,14624,0.501818615508706,16.6666666666667,11.5,67084,28.1666666666667,0.00041987160376046,0.000171426867807525,0.00029487753153218,9.74943940723409e-05,28.1666666666667,11.5,2.11797474511985,1.90617727060787,0,0,2.11797474511985,1.90617727060787,Real Estate
GA,burke,1,33903.7481108312,42,11975,5877,0.357730784231354,3.5,1.5,23691,5,0.000211050609936263,6.33151829808788e-05,0.000176740897843761,5.91540964211772e-05,5,1.5,0,0,0,0,0,0,Real Estate
GA,butts,20,47932.2792812297,4,19496,6734,0.328695397660979,1.66666666666667,1,27311,2.66666666666667,9.76407552512419e-05,3.66152832192157e-05,0.000274232345313369,7.94028902652057e-05,7.48955958285343,2.16857233603303,4.99979367107432,12.638110253001,0,0,4.99979367107432,12.638110253001,Real Estate
GA,calhoun,11,28861.6743063932,0,2764,1439,0.316454113388847,0,0,7998,0,0,0,0.000150889303834474,4.82788586877806e-05,1.20681265206813,0.386134311784869,NA,NA,NA,NA,NA,NA,Real Estate
GA,camden,13,53030.9616560156,3396,38301,13967,0.40263993675399,13,4.33333333333333,50380,17.3333333333333,0.000344051872436152,8.6012968109038e-05,0.000364208059924366,0.000113292471235234,18.3488020589896,5.70767470083107,0,0,0,0,0,0,Real Estate
GA,candler,11,30632.462406015,3,7592,2726,0.341338221194684,1.5,2.5,10910,4,0.000366636113657195,0.000229147571035747,0.000150889303834474,4.82788586877806e-05,4,2.5,0,0,0,0,0,0,Real Estate
GA,carroll,10,46645.2462427746,71,96076,31242,0.379818794081751,36.6666666666667,14,124720,50.6666666666667,0.000406243318366474,0.000112251443232842,0.000260317970744854,7.3882526782416e-05,50.6666666666667,14,0,0,0,0,0,0,Real Estate
GA,catoosa,20,54263.527588277,59,46092,13420,0.328870120831847,17.3333333333333,4,48545,21.3333333333333,0.000439454801387029,8.2397775260068e-05,0.000274232345313369,7.94028902652057e-05,21.3333333333333,4,7.07401173569144,6.3666105621223,0,0,7.07401173569144,6.3666105621223,Real Estate
GA,charlton,16,41071.7563682219,0,9467,2595,0.324262668963256,2,1,12274,3,0.000244419097278801,8.14730324262669e-05,0.000202204023860075,6.03889045452715e-05,3,1,0,0,0,0,0,0,Real Estate
GA,chatham,10,48799.6009650366,3381,152909,63936,0.372322280916223,81.3333333333333,48.3333333333333,269119,129.666666666667,0.00048181907136496,0.000179598368503648,0.000260317970744854,7.3882526782416e-05,129.666666666667,48.3333333333333,61.4746102979671,55.3271492681704,0,0,61.4746102979671,55.3271492681704,Real Estate
GA,chattahoochee,4,46395.136384232,9824,15538,3617,0.595528984061087,0,0,19235,0,0,0,0.000458308718844156,0.000142525513043037,8.81556820696734,2.74147824338281,0,0,0,0,0,0,Real Estate
GA,chattooga,11,33577.4139837083,6,24067,7102,0.312685420277156,2,1,27977,3,0.000107230939700468,3.57436465668227e-05,0.000150889303834474,4.82788586877806e-05,4.22143005337709,1.35069762950804,0,0,0,0,0,0,Real Estate
GA,cherokee,12,66926.2292186789,98,203077,62444,0.339599296974373,97,36.6666666666667,230345,133.666666666667,0.000580288986809641,0.000159181517578704,0.000378843017158043,0.000112753657637232,133.666666666667,36.6666666666667,35.8815463963042,32.2933917566738,0,0,35.8815463963042,32.2933917566738,Real Estate
GA,clarke,19,34490.479259936,203,76466,19743,0.519094590153988,45,38.6666666666667,112126,83.6666666666667,0.000746184352127666,0.000344850138831909,0.00029487753153218,9.74943940723409e-05,83.6666666666667,38.6666666666667,0,0,0,0,0,0,Real Estate
GA,clay,11,20275,0,526,512,0.296482411,0,0,2388,0,0,0,0.000150889303834474,4.82788586877806e-05,0.360323657556725,0.11528991454642,NA,NA,NA,NA,NA,NA,Real Estate
GA,clayton,10,41294.4808292213,210,50525,45581,0.383302393303713,56.3333333333333,22.3333333333333,204700,78.6666666666667,0.000384302230907018,0.000109102751994789,0.000260317970744854,7.3882526782416e-05,78.6666666666667,22.3333333333333,19.0162331158183,17.1146098042365,0,0,19.0162331158183,17.1146098042365,Real Estate
GA,clinch,11,30387.7825257535,17,4545,1644,0.343849035133823,0,0,6942,0,0,0,0.000150889303834474,4.82788586877806e-05,1.04747354721892,0.335151837010573,NA,NA,NA,NA,NA,NA,Real Estate
